Id,fecha_venta,tipo_venta,empleado,categoria,total,es_entregado
3011,2023-11-28,WhatsApp,Carlos,hogar,67.88,1
3012,2023-10-10,WhatsApp,Carlos,tecnológico,430.48,1
3013,2023-07-29,WhatsApp,Juan,ropa,71.76,1
3014,2023-05-05,WhatsApp,Sofía,deportes,495.21,1
3015,2023-12-19,WhatsApp,Sofía,hogar,1039.24,1
3016,2023-01-17,WhatsApp,Carlos,deportes,138.2,1
3017,2023-12-29,web,Juan,hogar,25.03,1
3018,2023-08-02,web,Juan,tecnológico,436.94,1
3019,2023-09-16,WhatsApp,Ana,hogar,0.0,0
3020,2023-06-03,web,Ana,deportes,90.12,1
3021,2023-02-22,WhatsApp,María,muebles,40.89,1
3022,2023-12-11,WhatsApp,,muebles,37.55,1
3023,2023-04-10,web,Luis,muebles,769.14,1
3024,2023-01-26,web,María,tecnológico,1040.36,1
3025,2023-06-26,web,,ropa,,1
3026,2023-10-27,web,Luis,deportes,141.47,1
3027,2023-11-28,WhatsApp,Juan,hogar,17.6,1
3028,2023-04-14,web,Luis,ropa,20.1,1
3029,2023-07-27,web,María,muebles,142.15,1
3030,2023-05-04,web,Carlos,hogar,86.9,1
3031,2023-02-13,WhatsApp,Ana,tecnológico,0.0,0
3032,2023-04-26,web,Carlos,tecnológico,0.0,0
3033,2023-04-21,web,Luis,hogar,96.24,1
3034,2023-06-25,WhatsApp,Carlos,hogar,0.0,0
3035,2023-09-10,web,Sofía,hogar,29.42,1
3036,2023-05-13,WhatsApp,Sofía,tecnológico,786.57,1
3037,2023-02-04,WhatsApp,Ana,muebles,108.13,1
3038,2023-02-10,web,Sofía,muebles,23.37,1
3039,2023-05-24,web,María,muebles,99.17,1
3040,2023-11-10,WhatsApp,,ropa,132.57,1
3041,2023-03-15,web,María,hogar,0.0,0
3042,2023-05-17,WhatsApp,María,hogar,,1
3043,2023-06-14,WhatsApp,Juan,ropa,2598.13,1
3044,2023-03-09,WhatsApp,Ana,muebles,686.67,1
3045,2023-09-25,web,Carlos,muebles,0.0,0
3046,2023-07-23,WhatsApp,Ana,deportes,87.88,1
3047,2023-07-05,web,Carlos,ropa,38.33,1
3048,2023-02-03,web,Sofía,ropa,144.58,1
3049,2023-06-19,web,Luis,muebles,50.41,1
3050,2023-03-04,WhatsApp,,muebles,0.0,0
3051,2023-08-05,web,Carlos,muebles,,1
3052,2023-12-22,web,María,tecnológico,542.99,1
3053,2023-01-22,WhatsApp,Carlos,deportes,0.0,0
3054,2023-05-30,WhatsApp,Carlos,muebles,555.74,1
3055,2023-07-23,web,Ana,muebles,394.49,1
3056,2023-12-24,web,Sofía,muebles,1179.11,1
3057,2023-07-16,web,Ana,tecnológico,0.0,0
3058,2023-01-17,web,Luis,ropa,145.9,1
3059,2023-05-05,WhatsApp,Juan,hogar,143.46,1
3060,2023-12-02,web,Ana,tecnológico,0.0,0
3061,2023-12-29,WhatsApp,María,hogar,0.0,0
3062,2023-09-06,WhatsApp,Luis,tecnológico,119.32,1
3063,2023-01-14,web,Sofía,ropa,76.95,1
3064,2023-09-18,web,Luis,muebles,125.45,1
3065,2023-08-03,web,Ana,muebles,102.85,1
3066,2023-08-28,WhatsApp,Ana,deportes,38.58,1
3067,2023-04-07,web,María,deportes,0.0,0
3068,2023-10-31,WhatsApp,Carlos,ropa,91.92,1
3069,2023-06-12,web,María,hogar,0.0,0
3070,2023-02-26,WhatsApp,Luis,tecnológico,147.05,1
3071,2023-11-30,web,Ana,muebles,115.83,1
3072,2023-05-12,WhatsApp,Luis,deportes,58.57,1
3073,2023-12-13,WhatsApp,Luis,tecnológico,42.71,1
3074,2023-05-15,WhatsApp,María,deportes,,1
3075,2023-12-06,web,Ana,tecnológico,270.79,1
3076,2023-12-01,web,Luis,ropa,398.78,1
3077,2023-02-08,web,Carlos,hogar,510.67,1
3078,2023-07-29,WhatsApp,María,ropa,,1
3079,2023-11-30,WhatsApp,,deportes,1272.87,1
3080,2023-04-26,web,María,hogar,265.13,1
3081,2023-07-07,web,Carlos,hogar,49.92,1
3082,2023-06-07,web,Ana,tecnológico,141.68,1
3083,2023-03-14,WhatsApp,Carlos,ropa,0.0,0
3084,2023-04-19,WhatsApp,Luis,muebles,0.0,0
3085,2023-05-15,WhatsApp,Carlos,muebles,489.27,1
3086,2023-03-02,WhatsApp,Sofía,deportes,99.17,1
3087,2023-06-29,web,Ana,deportes,66.63,1
3088,2023-01-28,web,Sofía,hogar,0.0,0
3089,2023-11-24,WhatsApp,Carlos,hogar,0.0,0
3090,2023-06-03,web,Juan,muebles,0.0,0
3091,2023-01-02,web,Sofía,hogar,90.38,1
3092,2023-02-15,WhatsApp,Sofía,muebles,125.94,1
3093,2023-01-09,web,Ana,tecnológico,28.01,1
3094,2023-04-30,web,Sofía,hogar,80.79,1
3095,2023-11-11,WhatsApp,Sofía,ropa,15.43,1
3096,2023-03-26,web,Sofía,muebles,2000.88,1
3097,2023-04-09,web,Ana,ropa,225.31,1
3098,2023-02-02,WhatsApp,María,deportes,35.43,1
3099,2023-04-18,WhatsApp,Ana,ropa,0.0,0
3100,2023-05-04,WhatsApp,Ana,muebles,108.78,1
3101,2023-10-03,WhatsApp,Sofía,hogar,0.0,0
3102,2023-03-24,web,Juan,tecnológico,295.77,1
3103,2023-01-19,web,María,deportes,266.25,1
3104,2023-03-23,WhatsApp,Luis,muebles,1316.31,1
3105,2023-12-16,web,María,hogar,439.44,1
3106,2023-12-09,WhatsApp,Carlos,deportes,75.21,1
3107,2023-06-12,WhatsApp,Luis,deportes,37.02,1
3108,2023-11-07,WhatsApp,,ropa,121.46,1
3109,2023-05-23,WhatsApp,María,muebles,0.0,0
3110,2023-01-11,WhatsApp,Ana,deportes,404.04,1
3111,2023-10-29,WhatsApp,Carlos,hogar,133.47,1
3112,2023-10-03,web,María,muebles,82.47,1
3113,2023-03-29,web,Ana,muebles,146.53,1
3114,2023-11-20,web,María,hogar,201.03,1
3115,2023-09-05,web,María,hogar,0.0,0
3116,2023-07-16,web,Luis,hogar,505.95,1
3117,2023-09-02,web,Ana,deportes,86.19,1
3118,2023-05-23,WhatsApp,María,muebles,72.02,1
3119,2023-07-28,web,Sofía,hogar,32.66,1
3120,2023-09-13,WhatsApp,Carlos,hogar,126.21,1
3121,2023-02-26,web,Carlos,muebles,0.0,0
3122,2023-05-13,WhatsApp,Juan,ropa,123.5,1
3123,2023-07-18,WhatsApp,Juan,hogar,2401.14,1
3124,2023-05-30,web,Ana,muebles,1480.3,1
3125,2023-06-01,WhatsApp,Ana,deportes,138.63,1
3126,2023-11-12,web,Carlos,ropa,20.1,1
3127,2023-09-16,web,María,hogar,126.4,1
3128,2023-05-29,WhatsApp,Juan,ropa,572.83,1
3129,2023-02-24,web,Carlos,hogar,565.97,1
3130,2023-03-20,web,Juan,tecnológico,36.14,1
3131,2023-07-18,web,Luis,tecnológico,135.79,1
3132,2023-02-08,web,Sofía,deportes,896.39,1
3133,2023-03-19,web,Ana,muebles,25.32,1
3134,2023-12-21,WhatsApp,Carlos,tecnológico,599.99,1
3135,2023-08-06,WhatsApp,Sofía,deportes,,1
3136,2023-10-16,web,,ropa,0.0,0
3137,2023-09-07,web,Luis,deportes,75.99,1
3138,2023-11-16,web,Carlos,deportes,115.66,1
3139,2023-06-15,WhatsApp,Juan,muebles,684.34,1
3140,2023-06-23,web,Carlos,muebles,74.48,1
3141,2023-09-22,web,María,tecnológico,115.83,1
3142,2023-06-26,WhatsApp,Juan,muebles,75.08,1
3143,2023-06-26,web,Sofía,tecnológico,64.26,1
3144,2023-02-13,web,,muebles,93.41,1
3145,2023-01-17,web,Ana,hogar,,1
3146,2023-08-11,WhatsApp,,deportes,87.8,1
3147,2023-10-07,web,Sofía,hogar,433.92,1
3148,2023-09-24,web,Juan,ropa,127.94,1
3149,2023-12-28,web,Juan,ropa,17.41,1
3150,2023-06-21,web,Luis,tecnológico,113.74,1
3151,2023-10-27,web,,tecnológico,60.71,1
3152,2023-12-28,web,Luis,muebles,129.22,1
3153,2023-08-22,WhatsApp,Carlos,tecnológico,59.87,1
3154,2023-10-02,WhatsApp,Carlos,ropa,71.23,1
3155,2023-11-18,WhatsApp,Luis,tecnológico,0.0,0
3156,2023-01-29,web,María,muebles,408.79,1
3157,2023-03-02,web,Carlos,ropa,0.0,0
3158,2023-01-04,web,Luis,hogar,1233.7,1
3159,2023-04-04,WhatsApp,Luis,muebles,436.49,1
3160,2023-01-17,WhatsApp,Ana,tecnológico,114.49,1
3161,2023-12-03,web,Luis,tecnológico,1194.48,1
3162,2023-10-26,web,,hogar,500.91,1
3163,2023-04-08,WhatsApp,Ana,muebles,141.87,1
3164,2023-04-03,web,Ana,muebles,1396.2,1
3165,2023-02-12,WhatsApp,Ana,tecnológico,14.72,1
3166,2023-04-19,WhatsApp,Luis,hogar,33.77,1
3167,2023-09-20,WhatsApp,Carlos,deportes,69.61,1
3168,2023-04-13,WhatsApp,Luis,muebles,107.45,1
3169,2023-08-04,web,María,muebles,20.12,1
3170,2023-03-29,web,María,tecnológico,0.0,0
3171,2023-09-24,WhatsApp,María,muebles,0.0,0
3172,2023-01-22,WhatsApp,María,muebles,125.32,1
3173,2023-03-12,WhatsApp,Ana,tecnológico,,1
3174,2023-07-23,web,Luis,muebles,92.6,1
3175,2023-02-24,WhatsApp,Luis,hogar,534.59,1
3176,2023-04-05,WhatsApp,Ana,tecnológico,174.98,1
3177,2023-06-16,WhatsApp,Carlos,tecnológico,331.71,1
3178,2023-02-12,WhatsApp,Sofía,deportes,992.54,1
3179,2023-10-29,web,Luis,muebles,36.06,1
3180,2023-09-01,web,Luis,hogar,30.16,1
3181,2023-03-05,web,Ana,ropa,31.33,1
3182,2023-08-28,web,,muebles,303.53,1
3183,2023-06-04,web,Carlos,tecnológico,107.4,1
3184,2023-11-22,web,Sofía,ropa,,1
3185,2023-05-28,web,Carlos,deportes,28.34,1
3186,2023-06-12,web,Sofía,ropa,48.39,1
3187,2023-09-04,web,Sofía,deportes,0.0,0
3188,2023-05-22,web,Juan,muebles,0.0,0
3189,2023-03-30,web,Juan,deportes,48.79,1
3190,2023-08-24,web,Sofía,hogar,42.72,1
3191,2023-12-04,web,Juan,deportes,67.61,1
3192,2023-10-23,WhatsApp,Ana,tecnológico,21.08,1
3193,2023-11-03,WhatsApp,Ana,tecnológico,0.0,0
3194,2023-09-05,web,Juan,tecnológico,21.83,1
3195,2023-02-09,web,María,tecnológico,113.1,1
3196,2023-12-10,WhatsApp,Juan,deportes,0.0,0
3197,2023-01-04,WhatsApp,Ana,hogar,125.91,1
3198,2023-03-15,web,María,deportes,0.0,0
3199,2023-07-29,WhatsApp,Sofía,deportes,64.92,1
3200,2023-08-12,web,Sofía,ropa,129.76,1
3201,2023-04-07,web,Sofía,deportes,0.0,0
3202,2023-03-25,web,Luis,deportes,79.02,1
3203,2023-07-23,web,Ana,muebles,49.46,1
3204,2023-11-20,web,Juan,ropa,68.64,1
3205,2023-07-29,WhatsApp,Juan,muebles,846.32,1
3206,2023-04-12,web,Juan,ropa,0.0,0
3207,2023-04-22,WhatsApp,Juan,muebles,0.0,0
3208,2023-01-09,web,Sofía,deportes,106.68,1
3209,2023-12-09,web,Carlos,ropa,132.04,1
3210,2023-05-02,web,Juan,ropa,124.81,1
3211,2023-01-07,web,Ana,ropa,26.67,1
3212,2023-12-29,web,Sofía,hogar,103.91,1
3213,2023-01-25,WhatsApp,Juan,muebles,142.54,1
3214,2023-05-15,WhatsApp,Ana,tecnológico,102.17,1
3215,2023-07-10,web,Carlos,muebles,25.18,1
3216,2023-04-19,web,Carlos,tecnológico,351.74,1
3217,2023-05-28,web,Luis,hogar,448.21,1
3218,2023-02-22,WhatsApp,Juan,deportes,0.0,0
3219,2023-08-06,web,María,deportes,0.0,0
3220,2023-12-05,web,Luis,ropa,16.8,1
3221,2023-06-26,WhatsApp,Sofía,hogar,1178.73,1
3222,2023-09-18,web,Juan,muebles,62.95,1
3223,2023-05-22,WhatsApp,María,ropa,36.24,1
3224,2023-05-19,web,Ana,tecnológico,1359.09,1
3225,2023-12-16,web,Sofía,ropa,482.7,1
3226,2023-06-10,web,María,ropa,0.0,0
3227,2023-12-31,WhatsApp,Ana,deportes,0.0,0
3228,2023-06-17,web,Carlos,deportes,543.57,1
3229,2023-07-15,WhatsApp,Juan,deportes,0.0,0
3230,2023-12-15,web,Luis,hogar,385.25,1
3231,2023-02-07,WhatsApp,,hogar,2984.04,1
3232,2023-08-25,web,Carlos,tecnológico,0.0,0
3233,2023-03-13,web,Ana,deportes,140.71,1
3234,2023-04-01,WhatsApp,Ana,hogar,1448.09,1
3235,2023-10-14,WhatsApp,Juan,tecnológico,0.0,0
3236,2023-08-14,web,María,muebles,109.84,1
3237,2023-02-07,web,Luis,deportes,,1
3238,2023-01-10,WhatsApp,Ana,hogar,0.0,0
3239,2023-08-12,web,,hogar,44.77,1
3240,2023-08-17,WhatsApp,María,muebles,,1
3241,2023-10-31,WhatsApp,Juan,ropa,1173.07,1
3242,2023-12-23,web,Ana,ropa,0.0,0
3243,2023-11-12,WhatsApp,Ana,hogar,115.88,1
3244,2023-07-02,WhatsApp,Ana,tecnológico,,1
3245,2023-01-31,WhatsApp,Ana,tecnológico,2298.09,1
3246,2023-10-04,web,Luis,deportes,0.0,0
3247,2023-05-23,WhatsApp,Juan,tecnológico,0.0,0
3248,2023-01-06,web,Juan,ropa,49.51,1
3249,2023-01-20,WhatsApp,Juan,muebles,78.51,1
3250,2023-10-17,WhatsApp,Luis,tecnológico,110.29,1
3251,2023-12-15,web,Carlos,hogar,74.45,1
3252,2023-05-06,WhatsApp,Ana,muebles,112.13,1
3253,2023-10-05,web,Luis,ropa,11.37,1
3254,2023-01-02,WhatsApp,Sofía,ropa,20.58,1
3255,2023-12-31,web,Ana,tecnológico,0.0,0
3256,2023-02-17,web,Carlos,deportes,171.25,1
3257,2023-09-27,WhatsApp,María,deportes,597.61,1
3258,2023-09-03,web,María,deportes,0.0,0
3259,2023-12-25,web,María,deportes,574.81,1
3260,2023-01-08,WhatsApp,Carlos,deportes,31.09,1
3261,2023-07-08,WhatsApp,María,tecnológico,0.0,0
3262,2023-01-26,web,Juan,muebles,19.43,1
3263,2023-03-15,WhatsApp,Luis,hogar,18.14,1
3264,2023-10-02,WhatsApp,Luis,tecnológico,271.03,1
3265,2023-12-11,WhatsApp,Sofía,hogar,428.15,1
3266,2023-12-28,web,Ana,hogar,0.0,0
3267,2023-10-29,web,Juan,deportes,437.13,1
3268,2023-08-27,web,Juan,muebles,17.34,1
3269,2023-03-15,web,Ana,hogar,383.83,1
3270,2023-03-15,WhatsApp,Carlos,muebles,0.0,0
3271,2023-08-31,WhatsApp,Ana,muebles,0.0,0
3272,2023-07-23,web,Carlos,tecnológico,276.09,1
3273,2023-08-08,web,Luis,tecnológico,0.0,0
3274,2023-01-03,WhatsApp,Luis,muebles,198.54,1
3275,2023-06-01,WhatsApp,,muebles,421.04,1
3276,2023-01-18,WhatsApp,Carlos,ropa,143.88,1
3277,2023-05-12,WhatsApp,,deportes,126.57,1
3278,2023-05-28,WhatsApp,Luis,hogar,93.95,1
3279,2023-03-06,WhatsApp,María,ropa,118.23,1
3280,2023-01-29,web,Ana,tecnológico,0.0,0
3281,2023-08-17,WhatsApp,Sofía,hogar,461.82,1
3282,2023-09-24,web,María,tecnológico,83.04,1
3283,2023-07-19,WhatsApp,Sofía,tecnológico,31.9,1
3284,2023-11-23,WhatsApp,Carlos,hogar,2467.04,1
3285,2023-08-31,web,Sofía,tecnológico,118.96,1
3286,2023-06-06,web,Carlos,tecnológico,85.25,1
3287,2023-09-08,web,Juan,deportes,,1
3288,2023-02-13,WhatsApp,Carlos,muebles,0.0,0
3289,2023-07-17,web,Luis,deportes,25.1,1
3290,2023-07-25,web,,hogar,,1
3291,2023-04-30,web,Carlos,ropa,376.23,1
3292,2023-12-27,web,Ana,ropa,149.59,1
3293,2023-01-18,web,Ana,tecnológico,0.0,0
3294,2023-02-20,WhatsApp,Luis,ropa,141.78,1
3295,2023-03-29,WhatsApp,María,tecnológico,0.0,0
3296,2023-10-17,web,,deportes,346.13,1
3297,2023-11-22,web,Carlos,muebles,528.79,1
3298,2023-12-06,WhatsApp,Luis,tecnológico,120.56,1
3299,2023-02-01,web,Carlos,deportes,395.08,1
3300,2023-07-14,WhatsApp,Juan,hogar,19.2,1
3301,2023-11-09,web,María,muebles,0.0,0
3302,2023-02-18,WhatsApp,Sofía,muebles,140.55,1
3303,2023-03-16,WhatsApp,Juan,ropa,105.75,1
3304,2023-01-10,WhatsApp,Ana,ropa,0.0,0
3305,2023-04-25,WhatsApp,Ana,ropa,467.28,1
3306,2023-12-08,WhatsApp,Juan,deportes,108.04,1
3307,2023-12-15,web,Sofía,hogar,0.0,0
3308,2023-03-16,WhatsApp,Sofía,muebles,0.0,0
3309,2023-10-07,web,Carlos,tecnológico,29.02,1
3310,2023-09-25,web,Sofía,muebles,541.03,1
3311,2023-12-24,WhatsApp,Luis,tecnológico,110.21,1
3312,2023-12-03,web,Sofía,muebles,438.74,1
3313,2023-10-10,WhatsApp,Carlos,deportes,124.68,1
3314,2023-10-05,WhatsApp,Carlos,tecnológico,120.8,1
3315,2023-03-30,web,Sofía,hogar,0.0,0
3316,2023-03-12,web,Sofía,deportes,100.56,1
3317,2023-05-25,web,María,deportes,21.34,1
3318,2023-02-16,web,Luis,muebles,14.45,1
3319,2023-05-19,WhatsApp,Ana,tecnológico,54.4,1
3320,2023-04-20,WhatsApp,Carlos,tecnológico,79.96,1
3321,2023-04-05,WhatsApp,María,tecnológico,90.31,1
3322,2023-03-18,web,,ropa,147.11,1
3323,2023-02-08,web,Luis,deportes,,1
3324,2023-12-27,web,Ana,hogar,499.04,1
3325,2023-12-26,web,Ana,hogar,1481.95,1
3326,2023-07-11,web,Carlos,ropa,103.63,1
3327,2023-08-19,WhatsApp,Juan,hogar,140.73,1
3328,2023-05-16,web,Carlos,deportes,124.07,1
3329,2023-10-04,WhatsApp,Ana,deportes,235.08,1
3330,2023-09-19,web,Ana,hogar,1478.96,1
3331,2023-09-21,web,Sofía,ropa,,1
3332,2023-08-09,web,María,ropa,762.9,1
3333,2023-01-06,WhatsApp,Ana,hogar,2237.91,1
3334,2023-01-11,web,Luis,ropa,,1
3335,2023-11-02,WhatsApp,Juan,tecnológico,112.22,1
3336,2023-03-22,web,Carlos,muebles,230.5,1
3337,2023-02-06,WhatsApp,María,hogar,481.62,1
3338,2023-04-16,web,María,muebles,0.0,0
3339,2023-10-03,WhatsApp,Ana,ropa,0.0,0
3340,2023-02-02,web,María,muebles,92.31,1
3341,2023-04-23,WhatsApp,,ropa,0.0,0
3342,2023-07-21,WhatsApp,Luis,deportes,46.13,1
3343,2023-05-31,WhatsApp,Carlos,muebles,10.54,1
3344,2023-03-26,web,Carlos,muebles,32.07,1
3345,2023-02-20,WhatsApp,María,ropa,0.0,0
3346,2023-10-25,WhatsApp,María,ropa,51.38,1
3347,2023-05-16,web,Ana,hogar,125.91,1
3348,2023-06-28,WhatsApp,Carlos,ropa,1431.3,1
3349,2023-09-07,WhatsApp,Juan,hogar,33.88,1
3350,2023-03-21,WhatsApp,Sofía,deportes,592.32,1
3351,2023-02-01,web,Sofía,ropa,168.67,1
3352,2023-06-17,WhatsApp,,deportes,58.66,1
3353,2023-09-14,WhatsApp,Ana,tecnológico,0.0,0
3354,2023-05-04,WhatsApp,Carlos,hogar,45.96,1
3355,2023-11-28,WhatsApp,María,deportes,279.32,1
3356,2023-08-25,web,Luis,tecnológico,32.39,1
3357,2023-09-05,web,Ana,ropa,104.76,1
3358,2023-10-23,WhatsApp,María,tecnológico,118.54,1
3359,2023-07-03,WhatsApp,Carlos,tecnológico,84.23,1
3360,2023-10-08,web,Luis,muebles,148.91,1
3361,2023-09-12,WhatsApp,María,muebles,1221.49,1
3362,2023-11-15,web,Juan,muebles,67.57,1
3363,2023-02-27,WhatsApp,Ana,hogar,,1
3364,2023-05-12,WhatsApp,Carlos,ropa,2253.86,1
3365,2023-01-30,web,Carlos,ropa,,1
3366,2023-04-01,web,Carlos,ropa,,1
3367,2023-12-22,WhatsApp,Juan,muebles,49.35,1
3368,2023-09-04,web,Juan,muebles,99.22,1
3369,2023-05-27,web,Ana,hogar,0.0,0
3370,2023-09-02,WhatsApp,Juan,ropa,29.1,1
3371,2023-12-10,web,Carlos,deportes,105.31,1
3372,2023-09-07,web,Luis,deportes,53.79,1
3373,2023-08-22,web,Sofía,ropa,,1
3374,2023-12-01,WhatsApp,Juan,hogar,134.81,1
3375,2023-06-02,web,Luis,ropa,972.1,1
3376,2023-01-14,web,Ana,ropa,69.56,1
3377,2023-03-09,web,Ana,tecnológico,0.0,0
3378,2023-06-27,WhatsApp,Luis,tecnológico,41.88,1
3379,2023-08-05,WhatsApp,Ana,hogar,23.24,1
3380,2024-01-01,web,Sofía,hogar,,1
3381,2023-11-12,web,María,ropa,109.66,1
3382,2023-02-28,web,Juan,deportes,39.59,1
3383,2023-09-11,WhatsApp,Ana,deportes,51.86,1
3384,2023-02-02,web,Ana,muebles,86.13,1
3385,2023-06-17,web,María,ropa,917.39,1
3386,2023-04-10,web,María,muebles,56.48,1
3387,2023-01-01,web,María,hogar,412.51,1
3388,2023-11-13,WhatsApp,Luis,hogar,146.19,1
3389,2023-03-27,WhatsApp,Carlos,muebles,0.0,0
3390,2023-04-25,web,Juan,tecnológico,39.95,1
3391,2023-09-05,WhatsApp,Carlos,muebles,33.66,1
3392,2023-04-15,WhatsApp,Sofía,hogar,239.6,1
3393,2023-11-01,WhatsApp,Sofía,deportes,29.21,1
3394,2023-05-22,WhatsApp,Juan,ropa,309.48,1
3395,2023-08-15,web,Ana,hogar,0.0,0
3396,2023-10-26,web,María,deportes,99.49,1
3397,2024-01-01,web,Ana,muebles,,1
3398,2023-04-16,web,Carlos,ropa,80.96,1
3399,2023-08-04,web,Juan,ropa,140.56,1
3400,2023-06-11,WhatsApp,María,hogar,93.59,1
3401,2023-03-22,WhatsApp,María,muebles,0.0,0
3402,2023-10-17,web,Carlos,deportes,0.0,0
3403,2023-01-29,WhatsApp,Sofía,hogar,475.65,1
3404,2023-09-25,web,Luis,hogar,100.61,1
3405,2023-10-02,web,Luis,tecnológico,0.0,0
3406,2023-02-23,WhatsApp,Juan,deportes,47.55,1
3407,2023-05-08,WhatsApp,Carlos,hogar,,1
3408,2023-01-14,WhatsApp,Luis,tecnológico,132.62,1
3409,2023-04-06,WhatsApp,Juan,tecnológico,0.0,0
3410,2023-12-28,WhatsApp,María,tecnológico,33.49,1
3411,2023-06-22,WhatsApp,Ana,muebles,144.9,1
3412,2023-04-20,WhatsApp,Juan,muebles,286.4,1
3413,2023-01-07,web,Luis,hogar,131.58,1
3414,2023-01-05,WhatsApp,Luis,tecnológico,78.7,1
3415,2023-05-25,WhatsApp,Sofía,tecnológico,1710.93,1
3416,2023-06-25,WhatsApp,Sofía,hogar,116.08,1
3417,2023-09-24,WhatsApp,Juan,deportes,44.35,1
3418,2023-12-05,web,Carlos,deportes,33.95,1
3419,2023-04-02,web,,hogar,0.0,0
3420,2023-07-04,web,Carlos,deportes,0.0,0
3421,2023-02-02,web,Juan,muebles,75.36,1
3422,2023-06-13,WhatsApp,Sofía,tecnológico,101.43,1
3423,2023-04-30,web,Sofía,ropa,0.0,0
3424,2023-07-11,WhatsApp,Sofía,muebles,35.42,1
3425,2023-04-24,WhatsApp,María,tecnológico,13.51,1
3426,2023-03-28,web,,tecnológico,0.0,0
3427,2023-01-08,web,Ana,deportes,113.4,1
3428,2023-09-26,web,Luis,tecnológico,0.0,0
3429,2023-12-27,web,Ana,ropa,19.72,1
3430,2023-01-01,web,Ana,deportes,256.01,1
3431,2023-08-16,web,Carlos,deportes,94.19,1
3432,2023-03-13,web,Ana,hogar,140.08,1
3433,2023-10-27,WhatsApp,Ana,deportes,,1
3434,2023-03-02,WhatsApp,Juan,deportes,123.02,1
3435,2023-05-05,WhatsApp,Juan,ropa,23.78,1
3436,2023-04-06,web,Carlos,hogar,17.46,1
3437,2023-05-25,WhatsApp,Sofía,tecnológico,66.09,1
3438,2023-05-22,web,María,ropa,411.87,1
3439,2023-04-17,web,Sofía,tecnológico,0.0,0
3440,2023-05-15,web,Carlos,muebles,261.94,1
3441,2023-10-23,web,Luis,deportes,103.15,1
3442,2023-03-04,web,Luis,hogar,176.56,1
3443,2023-08-27,web,Luis,muebles,110.81,1
3444,2023-03-16,WhatsApp,Juan,muebles,,1
3445,2023-03-01,web,Sofía,muebles,101.91,1
3446,2023-06-05,WhatsApp,Sofía,deportes,32.27,1
3447,2023-12-30,WhatsApp,Ana,deportes,65.88,1
3448,2023-01-04,web,Juan,hogar,119.71,1
3449,2023-08-30,WhatsApp,Ana,tecnológico,0.0,0
3450,2023-10-18,WhatsApp,Sofía,tecnológico,61.42,1
3451,2023-06-28,WhatsApp,María,deportes,43.05,1
3452,2023-11-23,web,María,muebles,40.33,1
3453,2023-12-08,WhatsApp,Sofía,deportes,41.92,1
3454,2023-09-05,WhatsApp,Juan,deportes,,1
3455,2023-12-11,WhatsApp,Luis,hogar,0.0,0
3456,2023-03-19,web,Luis,muebles,,1
3457,2023-01-06,WhatsApp,,hogar,35.48,1
3458,2023-08-30,web,Sofía,hogar,12.61,1
3459,2023-01-01,web,Sofía,deportes,579.5,1
3460,2023-04-25,WhatsApp,Luis,deportes,93.55,1
3461,2023-01-10,web,Ana,hogar,20.88,1
3462,2023-02-07,web,Sofía,hogar,50.91,1
3463,2023-01-30,web,María,deportes,61.74,1
3464,2023-12-02,web,Sofía,tecnológico,137.97,1
3465,2023-07-01,WhatsApp,Ana,tecnológico,0.0,0
3466,2023-03-17,web,Sofía,tecnológico,733.34,1
3467,2023-12-04,WhatsApp,Carlos,ropa,2296.86,1
3468,2023-09-29,web,Sofía,tecnológico,363.05,1
3469,2023-11-17,web,Juan,ropa,671.97,1
3470,2023-08-08,WhatsApp,Sofía,ropa,579.75,1
3471,2023-10-18,web,Carlos,ropa,18.44,1
3472,2023-09-21,web,Ana,ropa,135.55,1
3473,2023-12-30,web,María,deportes,146.61,1
3474,2023-05-11,web,Juan,hogar,69.25,1
3475,2023-02-10,web,Luis,muebles,0.0,0
3476,2023-07-07,WhatsApp,Ana,tecnológico,0.0,0
3477,2023-07-24,WhatsApp,Luis,hogar,0.0,0
3478,2023-11-19,WhatsApp,Ana,hogar,63.8,1
3479,2023-05-13,web,María,muebles,45.9,1
3480,2023-11-04,web,Luis,deportes,295.15,1
3481,2023-04-21,WhatsApp,Luis,tecnológico,0.0,0
3482,2023-04-21,web,María,muebles,122.05,1
3483,2023-04-01,WhatsApp,María,deportes,36.35,1
3484,2023-12-26,WhatsApp,Luis,ropa,,1
3485,2023-05-03,WhatsApp,María,deportes,25.48,1
3486,2023-03-23,WhatsApp,Juan,muebles,0.0,0
3487,2023-02-14,web,María,muebles,,1
3488,2023-06-13,WhatsApp,María,muebles,110.02,1
3489,2023-04-18,WhatsApp,Juan,muebles,18.19,1
3490,2023-05-30,WhatsApp,Ana,muebles,38.52,1
3491,2023-10-07,web,Luis,hogar,,1
3492,2023-02-19,web,Luis,tecnológico,535.96,1
3493,2023-10-02,WhatsApp,Carlos,ropa,149.08,1
3494,2023-08-24,WhatsApp,María,hogar,10.61,1
3495,2023-08-04,WhatsApp,Ana,ropa,498.66,1
3496,2023-01-22,WhatsApp,Sofía,deportes,0.0,0
3497,2023-04-07,web,,tecnológico,980.02,1
3498,2023-06-22,web,Sofía,deportes,74.24,1
3499,2023-12-03,WhatsApp,María,tecnológico,124.48,1
3500,2023-10-01,web,Sofía,muebles,102.9,1
3501,2023-07-14,web,Juan,muebles,,1
